,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster
168,1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,1202.711782,864.2065423050828,0.0,12,1
169,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4494.449450364621,1795.012223,864.2065423050828,0.0,12,1
170,840.804076,0.666667,0.0,0.0,0.0,3671.777443,0.0,0.0,0.0,0.222222,5,0,4494.449450364621,3621.266477,864.2065423050828,0.0,9,0
171,975.942008,1.0,10221.35,7141.38,3079.97,1620.685551,1.0,1.0,0.833333,0.583333,18,130,4494.449450364621,10693.49585,864.2065423050828,0.75,12,2
172,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0,3,4494.449450364621,291.948834,864.2065423050828,0.181818,12,0
173,2187.732265,0.857143,0.0,0.0,0.0,3905.326256,0.0,0.0,0.0,0.285714,9,0,4494.449450364621,1423.788603,864.2065423050828,0.2,7,3
174,11972.01104,1.0,5715.0,4685.54,1029.46,1626.351366,1.0,1.0,1.0,0.166667,3,90,4494.449450364621,4639.513745,864.2065423050828,0.0,12,2
175,1608.451822,1.0,0.0,0.0,0.0,205.737165,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,470.565984,864.2065423050828,0.0,12,0
176,1872.926275,1.0,766.61,766.61,0.0,1017.120578,0.833333,0.833333,0.0,0.25,5,12,4494.449450364621,0.0,864.2065423050828,0.0,12,1
177,2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.583333,13,0,4494.449450364621,2431.578544,864.2065423050828,0.0,12,3
178,336.799916,1.0,3535.8,1614.7,1921.1,0.0,1.0,0.416667,0.916667,0.0,0,44,4494.449450364621,2814.231227,864.2065423050828,1.0,12,1
179,36.236312,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,831.375322,864.2065423050828,0.166667,12,0
180,903.29781,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0,39,4494.449450364621,1686.196344,864.2065423050828,0.0,12,1
181,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,0.0,864.2065423050828,0.0,12,0
182,2881.253586,1.0,117.0,0.0,117.0,17661.49486,0.25,0.0,0.166667,0.75,28,3,4494.449450364621,17301.83238,864.2065423050828,0.166667,12,3
183,5.465999,0.090909,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0,3,4494.449450364621,0.0,864.2065423050828,0.0,12,0
184,117.442684,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0,15,4494.449450364621,441.588141,864.2065423050828,0.0,12,1
185,168.522709,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0,22,4494.449450364621,2612.760497,864.2065423050828,0.142857,12,1
186,1706.014379,1.0,147.78,0.0,147.78,1657.090283,0.166667,0.0,0.166667,0.25,4,2,4494.449450364621,1186.062765,864.2065423050828,0.0,12,0
187,874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0,30,4494.449450364621,579.749308,864.2065423050828,0.0,12,1
188,861.001207,1.0,969.56,969.56,0.0,446.233197,0.416667,0.416667,0.0,0.083333,1,6,4494.449450364621,0.0,864.2065423050828,0.0,12,0
189,966.251742,1.0,311.45,311.45,0.0,955.959749,0.333333,0.333333,0.0,0.083333,1,15,4494.449450364621,277.522439,864.2065423050828,0.0,12,0
190,38.615644,0.727273,280.4,280.4,0.0,0.0,0.25,0.25,0.0,0.0,0,3,4494.449450364621,254.392984,864.2065423050828,0.090909,12,0
191,189.687964,1.0,66.14,66.14,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4494.449450364621,0.0,864.2065423050828,0.0,12,0
192,40.417255,0.363636,79.2,79.2,0.0,1631.576375,0.083333,0.083333,0.0,0.083333,1,1,4494.449450364621,1647.880773,864.2065423050828,0.083333,12,0
193,5462.897068,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0,18,4494.449450364621,1382.269127,864.2065423050828,0.0,12,1
194,3983.923705,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0,15,4494.449450364621,1110.870941,864.2065423050828,0.0,12,0
195,5588.846272,1.0,3507.35,603.75,2903.6,0.0,0.916667,0.166667,0.833333,0.0,0,34,4494.449450364621,1412.597253,864.2065423050828,0.0,12,1
196,281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0,36,4494.449450364621,2422.911622,864.2065423050828,0.888889,12,1
197,130.251538,0.909091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.583333,0.0,0,33,4494.449450364621,1043.55929,864.2065423050828,0.545455,12,1
198,1973.814964,1.0,873.0,873.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,4494.449450364621,541.722532,864.2065423050828,0.0,12,0
199,5698.539876,1.0,47.55,0.0,47.55,2039.52804,0.166667,0.0,0.166667,0.75,14,2,4494.449450364621,2976.579866,864.2065423050828,0.0,12,3
200,43.103899,0.454545,370.0,370.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,1212.054219,864.2065423050828,0.0,12,0
201,566.546048,0.909091,405.75,313.75,92.0,1044.651618,0.5,0.166667,0.416667,0.333333,6,12,4494.449450364621,1249.835142,864.2065423050828,0.0,12,0
202,24.527253,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0,10,4494.449450364621,376.758504,864.2065423050828,0.818182,12,1
203,8350.145568,1.0,1989.28,842.8,1146.48,893.757903,0.333333,0.166667,0.166667,0.083333,2,8,4494.449450364621,4720.900413,864.2065423050828,0.0,12,3
204,4559.779234,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.666667,1.0,0.0,0,123,4494.449450364621,9423.715495,864.2065423050828,0.0,12,2
205,2.67713,0.090909,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,130.107234,864.2065423050828,0.090909,12,0
206,1570.682346,1.0,645.32,645.32,0.0,1665.331678,0.166667,0.166667,0.0,0.416667,9,2,4494.449450364621,2591.391006,864.2065423050828,0.0,12,3
207,7201.736985,1.0,987.1,862.1,125.0,5468.620604,0.333333,0.333333,0.083333,0.25,16,9,4494.449450364621,1941.541158,864.2065423050828,0.0,12,3
208,6467.885013,1.0,1464.14,978.71,485.43,3947.86784,0.833333,0.583333,0.666667,0.416667,10,23,4494.449450364621,1658.563509,864.2065423050828,0.0,12,3
209,64.080909,0.454545,927.0,600.0,327.0,0.0,0.25,0.083333,0.166667,0.0,0,4,4494.449450364621,1260.16384,864.2065423050828,0.222222,12,0
210,5635.860679,1.0,393.62,153.72,239.9,5933.467329,0.916667,0.916667,0.166667,0.75,24,15,4494.449450364621,1919.630466,864.2065423050828,0.0,12,3
211,3670.50596,1.0,965.5,876.13,89.37,0.0,0.5,0.5,0.083333,0.0,0,9,4494.449450364621,1034.932404,864.2065423050828,0.0,12,0
212,2458.376257,0.818182,0.0,0.0,0.0,102.275984,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,4543.63481,864.2065423050828,0.0,12,0
213,768.004936,1.0,336.41,336.41,0.0,0.0,0.75,0.75,0.0,0.0,0,9,4494.449450364621,947.696134,864.2065423050828,0.0,12,1
214,75.647479,0.727273,540.0,0.0,540.0,0.0,0.25,0.0,0.166667,0.0,0,3,4494.449450364621,548.967281,864.2065423050828,0.0,12,0
215,2.433254,0.181818,36.0,0.0,36.0,0.0,0.166667,0.0,0.083333,0.0,0,2,4494.449450364621,0.0,864.2065423050828,0.0,12,0
216,1121.730896,1.0,878.52,103.1,775.42,197.648111,1.0,0.166667,0.916667,0.083333,1,39,4494.449450364621,542.836917,864.2065423050828,0.0,12,1
217,7.56809,0.545455,144.26,67.08,77.18,0.0,0.333333,0.083333,0.166667,0.0,0,7,4494.449450364621,134.710832,864.2065423050828,0.111111,12,0
218,2053.441598,1.0,493.85,441.35,52.5,1738.33378,0.5,0.333333,0.25,0.833333,16,10,4494.449450364621,2795.059574,864.2065423050828,0.0,12,3
219,2422.311938,1.0,4490.69,3456.25,1034.44,188.783221,1.0,0.916667,1.0,0.083333,1,52,4494.449450364621,5763.666926,864.2065423050828,0.0,12,1
220,9047.621884,1.0,11188.62,6099.16,5089.46,0.0,1.0,0.75,1.0,0.0,0,151,4494.449450364621,11994.41815,864.2065423050828,0.0,12,2
221,3061.213971,1.0,1829.2,1792.7,36.5,0.0,1.0,1.0,0.083333,0.0,0,17,4494.449450364621,971.234118,864.2065423050828,0.0,12,1
222,41.642389,0.857143,75.99,75.99,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,4494.449450364621,69.163384,864.2065423050828,0.0,7,0
223,5431.622968,1.0,1824.16,1598.56,225.6,0.0,1.0,0.916667,0.75,0.0,0,23,4494.449450364621,1508.016452,864.2065423050828,0.0,12,1
224,6571.484039,1.0,9325.22,9325.22,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,4494.449450364621,11036.72668,864.2065423050828,0.0,12,2
225,28.461629,1.0,100.0,100.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,125.769169,864.2065423050828,0.0,12,0
226,4178.625215,1.0,1431.89,430.69,1001.2,0.0,1.0,0.416667,0.833333,0.0,0,39,4494.449450364621,2384.542045,864.2065423050828,0.0,12,1
227,3019.019487,1.0,2260.41,1356.33,904.08,0.0,0.833333,0.416667,0.75,0.0,0,25,4494.449450364621,2187.930651,864.2065423050828,0.0,12,1
228,1.045584,0.333333,0.0,0.0,0.0,466.643895,0.0,0.0,0.0,0.111111,1,0,4494.449450364621,1068.581252,864.2065423050828,0.5,9,0
229,2723.369217,0.909091,10410.49,1158.84,9251.65,0.0,0.75,0.666667,0.583333,0.0,0,41,4494.449450364621,9695.650901,864.2065423050828,0.363636,12,2
230,1070.999446,1.0,990.7,482.0,508.7,0.0,0.75,0.25,0.583333,0.0,0,13,4494.449450364621,505.317328,864.2065423050828,0.0,12,1
231,279.608696,1.0,3034.92,0.0,3034.92,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,2928.909865,864.2065423050828,0.083333,12,1
232,1255.901821,1.0,1038.81,1038.81,0.0,1092.634704,0.916667,0.916667,0.0,0.083333,1,21,4494.449450364621,1215.454299,864.2065423050828,0.0,12,1
233,2229.857287,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,542.7463,864.2065423050828,0.0,12,0
234,2363.489077,1.0,2641.98,1386.3,1255.68,263.884743,0.833333,0.666667,0.75,0.083333,1,41,4494.449450364621,1839.928884,864.2065423050828,0.0,12,1
235,4014.388265,1.0,1189.52,1189.52,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4494.449450364621,0.0,864.2065423050828,0.0,12,1
236,7623.224897,1.0,300.0,0.0,300.0,2800.728343,0.5,0.0,0.416667,0.25,3,6,4494.449450364621,1975.974183,864.2065423050828,0.0,12,3
237,3421.571922,1.0,126.69,42.88,83.81,154.341344,0.333333,0.083333,0.25,0.083333,1,5,4494.449450364621,2515.435738,864.2065423050828,0.0,12,0
238,48.898611,0.545455,247.09,0.0,247.09,182.357669,0.5,0.0,0.416667,0.166667,3,7,4494.449450364621,409.594792,864.2065423050828,0.0,12,0
239,1874.716289,1.0,301.1,83.0,218.1,0.0,0.583333,0.166667,0.333333,0.0,0,10,4494.449450364621,586.974046,864.2065423050828,0.0,12,0
240,3215.511032,0.818182,1112.2,1112.2,0.0,7616.064965,0.25,0.25,0.0,0.25,4,4,4494.449450364621,0.0,864.2065423050828,0.0,12,3
241,237.235398,0.636364,2410.07,1670.5,739.57,0.0,0.5,0.083333,0.333333,0.0,0,15,4494.449450364621,3773.727455,864.2065423050828,1.0,12,1
242,1272.927288,1.0,5350.19,4783.34,566.85,0.0,1.0,1.0,0.916667,0.0,0,101,4494.449450364621,5825.602115,864.2065423050828,0.166667,12,2
243,558.476701,1.0,630.03,630.03,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,4494.449450364621,426.092563,864.2065423050828,0.0,11,0
244,2814.207626,1.0,3197.24,2080.02,1117.22,0.0,1.0,0.666667,1.0,0.0,0,49,4494.449450364621,3574.480603,864.2065423050828,0.0,12,1
245,8.061012,0.363636,133.0,0.0,133.0,0.0,0.25,0.0,0.166667,0.0,0,3,4494.449450364621,130.61272,864.2065423050828,0.181818,12,0
246,435.862142,1.0,1646.16,1023.42,622.74,0.0,1.0,0.583333,0.75,0.0,0,33,4494.449450364621,1055.835407,864.2065423050828,0.0,12,1
247,6.390383,1.0,79.66,0.0,79.66,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,75.896288,864.2065423050828,0.0,12,1
248,9612.21512,1.0,319.92,0.0,319.92,13439.5704,1.0,0.0,1.0,0.416667,12,12,4494.449450364621,10993.89211,864.2065423050828,0.0,12,3
249,7938.559134,1.0,3677.52,3543.73,133.79,0.0,1.0,1.0,0.5,0.0,0,98,4494.449450364621,2657.856602,864.2065423050828,0.0,12,2
250,2344.478291,1.0,1041.63,1041.63,0.0,4003.968939,0.25,0.25,0.0,0.333333,6,14,4494.449450364621,3033.665478,864.2065423050828,0.0,12,3
251,996.48222,1.0,675.96,0.0,675.96,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,1851.602411,864.2065423050828,0.083333,12,1
252,19.508047,1.0,193.14,0.0,193.14,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,220.46377,864.2065423050828,0.25,12,0
253,185.640313,1.0,1703.23,1703.23,0.0,0.0,1.0,1.0,0.0,0.0,0,13,4494.449450364621,1449.039414,864.2065423050828,1.0,12,1
254,5335.302925,1.0,0.0,0.0,0.0,468.958688,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,1350.318606,864.2065423050828,0.0,12,0
255,22.189283,0.363636,234.16,0.0,234.16,0.0,0.363636,0.0,0.272727,0.0,0,4,4494.449450364621,479.910499,864.2065423050828,0.5,11,0
256,5.871769,0.818182,29.68,29.68,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,76.943584,864.2065423050828,0.0,12,0
257,1049.496471,1.0,1322.67,1096.71,225.96,774.260436,0.833333,0.75,0.416667,0.25,6,28,4494.449450364621,802.38543,864.2065423050828,0.0,12,1
258,5570.190127,1.0,1607.88,0.0,1607.88,0.0,1.0,0.0,1.0,0.0,0,84,4494.449450364621,1583.411686,864.2065423050828,0.0,12,1
259,1668.591831,1.0,0.0,0.0,0.0,1716.941235,0.0,0.0,0.0,0.166667,5,0,4494.449450364621,2166.981163,864.2065423050828,0.083333,12,0
260,2224.590946,0.818182,3183.0,3183.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,3823.346244,864.2065423050828,0.0,12,0
261,2903.781184,1.0,3014.23,1340.34,1673.89,103.610197,1.0,0.833333,1.0,0.083333,1,93,4494.449450364621,1350.370286,864.2065423050828,0.0,12,1
262,2041.480046,1.0,7323.38,4944.88,2378.5,191.331735,1.0,0.833333,0.75,0.083333,1,81,4494.449450364621,3792.095079,864.2065423050828,0.083333,12,2
263,7755.698607,1.0,8533.54,4072.76,4460.78,7540.30735,1.0,0.5,0.833333,0.5,12,72,4494.449450364621,4758.209146,864.2065423050828,0.0,6,2
264,614.263149,0.727273,408.93,74.8,334.13,0.0,0.5,0.083333,0.5,0.0,0,10,4494.449450364621,2161.153147,864.2065423050828,0.0,12,0
265,8097.334733,1.0,3999.92,200.0,3799.92,0.0,1.0,0.083333,1.0,0.0,0,14,4494.449450364621,5624.074339,864.2065423050828,0.0,12,1
266,1082.33027,1.0,2980.46,657.78,2322.68,0.0,1.0,0.5,1.0,0.0,0,50,4494.449450364621,1116.967993,864.2065423050828,0.0,12,1
267,2734.66412,1.0,560.73,560.73,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,4494.449450364621,717.798364,864.2065423050828,0.0,12,1
268,80.708806,1.0,569.9,569.9,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,4494.449450364621,634.000055,864.2065423050828,0.083333,12,0
269,2554.525229,1.0,6186.77,6099.08,87.69,1898.690655,0.916667,0.75,0.25,0.083333,1,38,4494.449450364621,11198.92613,864.2065423050828,0.083333,12,2
270,535.947221,1.0,4550.81,3016.98,1533.83,438.469118,1.0,0.916667,1.0,0.083333,1,99,4494.449450364621,4317.191232,864.2065423050828,0.916667,12,2
271,3905.365959,1.0,150.8,150.8,0.0,1659.19931,0.166667,0.166667,0.0,0.416667,5,2,4494.449450364621,990.524408,864.2065423050828,0.0,12,3
272,156.278339,1.0,1385.1,1005.1,380.0,0.0,1.0,0.5,0.75,0.0,0,21,4494.449450364621,1280.473571,864.2065423050828,0.833333,12,1
273,5131.319584,1.0,32539.78,26547.43,5992.35,0.0,1.0,1.0,1.0,0.0,0,98,4494.449450364621,26652.34432,864.2065423050828,0.083333,12,2
274,5265.763713,1.0,410.24,44.71,365.53,15452.97758,0.916667,0.083333,0.916667,0.333333,13,21,4494.449450364621,12005.3074,864.2065423050828,0.083333,12,3
275,2.564117,0.181818,47.95,47.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,294.507498,864.2065423050828,0.0,12,0
276,1873.084577,1.0,126.57,126.57,0.0,181.139378,0.25,0.25,0.0,0.083333,1,4,4494.449450364621,483.557464,864.2065423050828,0.0,12,0
277,32.124999,0.272727,380.89,380.89,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,0.0,864.2065423050828,0.0,12,0
278,1473.495809,1.0,414.0,0.0,414.0,0.0,0.75,0.0,0.666667,0.0,0,9,4494.449450364621,5863.94034,864.2065423050828,0.5,12,1
279,1504.82705,1.0,2010.0,630.0,1380.0,1189.292764,1.0,0.166667,1.0,0.083333,1,14,4494.449450364621,859.829946,864.2065423050828,0.0,12,1
280,7645.108427,1.0,4693.15,4332.65,360.5,0.0,0.5,0.416667,0.333333,0.0,0,12,4494.449450364621,4786.64868,864.2065423050828,0.0,12,1
281,1129.33758,1.0,498.96,0.0,498.96,72.259355,1.0,0.0,1.0,0.083333,1,12,4494.449450364621,829.505486,864.2065423050828,0.0,12,1
282,668.956687,1.0,224.2,148.12,76.08,0.0,0.583333,0.083333,0.416667,0.0,0,9,4494.449450364621,568.336995,864.2065423050828,0.0,12,0
283,2302.184366,1.0,2856.57,922.84,1933.73,0.0,1.0,0.25,1.0,0.0,0,62,4494.449450364621,2914.419813,864.2065423050828,0.0,12,1
284,272.711518,0.818182,0.0,0.0,0.0,682.156051,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,2755.877257,864.2065423050828,0.181818,12,0
285,4246.430225,1.0,0.0,0.0,0.0,9270.408108,0.0,0.0,0.0,0.666667,16,0,4494.449450364621,6010.525656,864.2065423050828,0.083333,12,3
286,2420.761135,1.0,0.0,0.0,0.0,567.233798,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,871.713321,864.2065423050828,0.0,12,0
287,2935.324966,1.0,409.63,351.87,57.76,1876.241162,0.583333,0.583333,0.083333,0.25,4,12,4494.449450364621,580.13865,864.2065423050828,0.0,12,0
288,83.148283,0.636364,843.34,843.34,0.0,0.0,0.5,0.5,0.0,0.0,0,17,4494.449450364621,1024.267592,864.2065423050828,0.5,12,0
289,5469.851311,1.0,0.0,0.0,0.0,512.792701,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,1362.966798,864.2065423050828,0.0,12,0
290,280.142117,1.0,2236.49,758.52,1477.97,0.0,1.0,1.0,0.666667,0.0,0,34,4494.449450364621,1986.838064,864.2065423050828,1.0,12,1
291,5790.930626,1.0,464.51,399.41,65.1,2516.727082,0.416667,0.25,0.166667,0.166667,6,10,4494.449450364621,1515.594331,864.2065423050828,0.0,12,3
292,3605.714046,1.0,1779.0,1779.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,856.05828,864.2065423050828,0.0,12,0
293,3992.261885,1.0,0.0,0.0,0.0,348.834361,0.0,0.0,0.0,0.583333,9,0,4494.449450364621,1057.678259,864.2065423050828,0.0,12,3
294,41.833264,1.0,456.36,0.0,456.36,0.0,1.0,0.0,0.916667,0.0,0,14,4494.449450364621,370.996177,864.2065423050828,0.333333,12,1
295,635.090434,0.818182,5758.71,2252.37,3506.34,0.0,0.75,0.25,0.75,0.0,0,48,4494.449450364621,7943.57021,864.2065423050828,1.0,12,2
296,1521.1681,1.0,245.98,245.98,0.0,2792.67597,0.166667,0.166667,0.0,0.25,3,2,4494.449450364621,2261.523522,864.2065423050828,0.0,12,0
297,5547.092593,1.0,0.0,0.0,0.0,3298.958165,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,1786.142816,864.2065423050828,0.0,12,0
298,2503.107213,1.0,733.9,733.9,0.0,0.0,1.0,1.0,0.0,0.0,0,13,4494.449450364621,1620.193277,864.2065423050828,0.0,12,1
299,191.450711,1.0,1641.07,1641.07,0.0,380.972341,0.666667,0.666667,0.0,0.083333,1,15,4494.449450364621,1583.918811,864.2065423050828,0.636364,12,1
300,3621.70204,1.0,674.73,674.73,0.0,1684.957411,0.25,0.25,0.0,0.166667,8,12,4494.449450364621,1139.058595,864.2065423050828,0.0,12,0
301,2762.479434,1.0,2702.47,1526.31,1176.16,0.0,1.0,0.25,1.0,0.0,0,27,4494.449450364621,7596.768364,864.2065423050828,0.083333,12,1
302,4338.606862,1.0,0.0,0.0,0.0,1817.569093,0.0,0.0,0.0,0.083333,4,0,4494.449450364621,8019.800702,864.2065423050828,0.0,12,0
303,388.873921,0.727273,1579.15,1462.35,116.8,0.0,0.583333,0.5,0.25,0.0,0,15,4494.449450364621,451.600059,864.2065423050828,0.0,12,0
304,9261.310686,1.0,0.0,0.0,0.0,8603.045938,0.0,0.0,0.0,0.416667,10,0,4494.449450364621,1933.413908,864.2065423050828,0.0,12,3
305,208.131845,1.0,2161.38,451.5,1709.88,0.0,1.0,0.166667,1.0,0.0,0,41,4494.449450364621,2059.879468,864.2065423050828,1.0,12,1
306,169.088238,1.0,1482.19,446.07,1036.12,0.0,1.0,0.583333,0.666667,0.0,0,26,4494.449450364621,1289.570234,864.2065423050828,0.666667,12,1
307,133.911556,1.0,1446.05,544.45,901.6,0.0,1.0,0.083333,1.0,0.0,0,16,4494.449450364621,1364.121036,864.2065423050828,0.833333,12,1
308,1613.34907,0.909091,0.0,0.0,0.0,1606.322681,0.0,0.0,0.0,0.181818,3,0,4494.449450364621,312.433361,864.2065423050828,0.0,11,0
309,566.908563,1.0,397.06,303.7,93.36,0.0,0.666667,0.166667,0.583333,0.0,0,12,4494.449450364621,0.0,864.2065423050828,0.0,12,1
310,53.208422,1.0,498.17,459.02,39.15,0.0,0.916667,0.916667,0.083333,0.0,0,14,4494.449450364621,611.606459,864.2065423050828,0.909091,12,1
311,1329.967543,1.0,2009.12,1296.68,712.44,1763.794583,1.0,1.0,1.0,0.25,10,36,4494.449450364621,2715.972095,864.2065423050828,0.0,12,1
312,515.904786,1.0,5359.02,2399.78,2959.24,0.0,1.0,1.0,1.0,0.0,0,60,4494.449450364621,0.0,864.2065423050828,0.0,12,1
313,927.041961,1.0,0.0,0.0,0.0,402.974164,0.0,0.0,0.0,0.333333,5,0,4494.449450364621,719.974244,864.2065423050828,0.0,12,0
314,1872.767651,1.0,0.0,0.0,0.0,3394.509419,0.0,0.0,0.0,0.166667,3,0,4494.449450364621,1151.721386,864.2065423050828,0.0,12,0
315,185.396312,1.0,0.0,0.0,0.0,842.456926,0.0,0.0,0.0,0.363636,7,0,4494.449450364621,117.542764,864.2065423050828,0.0,11,0
316,4823.822993,0.857143,0.0,0.0,0.0,6481.300951,0.0,0.0,0.0,0.142857,4,0,4494.449450364621,863.62306,864.2065423050828,0.0,7,3
317,994.105777,1.0,126.2,126.2,0.0,0.0,0.833333,0.833333,0.0,0.0,0,10,4494.449450364621,314.302968,864.2065423050828,0.0,12,1
318,40.089221,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,325.578502,864.2065423050828,0.166667,12,1
319,0.478714,0.090909,734.97,159.0,575.97,0.0,0.833333,0.083333,0.75,0.0,0,16,4494.449450364621,1159.135064,864.2065423050828,0.0,12,1
320,4732.37354,1.0,14.95,0.0,14.95,2173.356068,0.083333,0.0,0.083333,0.416667,11,1,4494.449450364621,1289.284068,864.2065423050828,0.0,12,3
321,9206.811696,1.0,874.98,350.0,524.98,4653.693195,0.75,0.083333,0.666667,0.333333,9,16,4494.449450364621,2055.100879,864.2065423050828,0.0,12,3
322,6719.376505,1.0,0.0,0.0,0.0,2443.262416,0.0,0.0,0.0,0.333333,7,0,4494.449450364621,1493.089193,864.2065423050828,0.0,12,3
323,2233.074041,1.0,445.2,445.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,4494.449450364621,1042.991769,864.2065423050828,0.0,12,0
324,1867.649838,1.0,0.0,0.0,0.0,3264.573342,0.0,0.0,0.0,0.666667,9,0,4494.449450364621,476.162309,864.2065423050828,0.0,12,3
325,57.842746,1.0,689.34,0.0,689.34,0.0,1.0,0.0,1.0,0.0,0,24,4494.449450364621,453.842413,864.2065423050828,0.333333,12,1
326,4194.033835,0.727273,2006.87,420.6,1586.27,0.0,0.666667,0.083333,0.666667,0.0,0,26,4494.449450364621,19714.09728,864.2065423050828,0.1,12,1
327,2459.862339,1.0,678.0,678.0,0.0,927.25167,1.0,1.0,0.0,0.25,4,12,4494.449450364621,1926.31853,864.2065423050828,0.0,12,1
328,850.630114,1.0,0.05,0.05,0.0,1700.634586,0.083333,0.083333,0.0,0.333333,7,1,4494.449450364621,1084.281127,864.2065423050828,0.0,12,0
329,353.198215,1.0,3085.69,3032.97,52.72,0.0,1.0,1.0,0.083333,0.0,0,21,4494.449450364621,2690.525687,864.2065423050828,1.0,12,1
330,2669.160638,1.0,0.0,0.0,0.0,142.141325,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,642.777061,864.2065423050828,0.0,12,0
331,92.440743,0.909091,1080.0,1080.0,0.0,0.0,0.75,0.75,0.0,0.0,0,12,4494.449450364621,1077.058667,864.2065423050828,1.0,12,1
332,706.675991,1.0,2721.16,2417.41,303.75,0.0,1.0,0.5,1.0,0.0,0,32,4494.449450364621,4952.900653,864.2065423050828,0.083333,12,1
333,361.319366,1.0,3095.96,1383.56,1712.4,0.0,1.0,0.916667,0.833333,0.0,0,32,4494.449450364621,4003.782858,864.2065423050828,0.583333,12,1
334,2324.086254,0.909091,0.0,0.0,0.0,1600.758078,0.0,0.0,0.0,0.909091,13,0,4494.449450364621,2147.890523,864.2065423050828,0.0,11,3
335,2922.487907,1.0,71.07,0.0,71.07,3595.158425,0.25,0.0,0.166667,0.166667,9,3,4494.449450364621,9226.751112,864.2065423050828,0.0,12,3
336,98.364739,0.181818,65.0,0.0,65.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,718.794328,864.2065423050828,0.0,12,0
337,498.208616,1.0,4786.61,4397.64,388.97,0.0,0.916667,0.833333,0.5,0.0,0,61,4494.449450364621,3805.669705,864.2065423050828,1.0,12,1
